epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,3491.4,0.83272,1.02759,0.60721,0.98172,0.95448,0.96518,0.98806,0.81075,0.95264,0.96334,0.98725,0.65936,0.63401,0.70765,0.46653,0.88523,0.00126102,0.00126102,0.00126102
125,3519.81,0.79733,1.02213,0.62207,0.98771,0.9446,0.96364,0.9903,0.81426,0.94098,0.96041,0.98925,0.65744,0.62059,0.71634,0.44902,0.873,0.00125772,0.00125772,0.00125772
126,3547.89,0.74806,0.95465,0.57003,0.92784,0.9447,0.96698,0.98834,0.8013,0.93938,0.96147,0.98549,0.654,0.63204,0.7087,0.46228,0.88245,0.00125442,0.00125442,0.00125442
127,3575.81,0.78814,0.97151,0.5975,0.99074,0.94037,0.9525,0.98722,0.79999,0.93863,0.95066,0.98642,0.66104,0.65507,0.72485,0.47987,0.88137,0.00125112,0.00125112,0.00125112
128,3602.33,0.79997,1.00202,0.62185,0.99393,0.95776,0.95794,0.98669,0.79479,0.95479,0.95426,0.98619,0.65271,0.68371,0.71275,0.4835,0.89589,0.00124782,0.00124782,0.00124782
129,3628.31,0.81886,1.01343,0.59821,0.99549,0.94765,0.9598,0.98504,0.79433,0.94765,0.9598,0.98593,0.65678,0.64573,0.69752,0.46776,0.8868,0.00124452,0.00124452,0.00124452
130,3655.34,0.73868,0.93593,0.76536,0.94746,0.91918,0.94915,0.9796,0.79582,0.92091,0.95191,0.98247,0.64508,0.64389,0.7186,0.47659,0.89599,0.00124121,0.00124121,0.00124121
131,3682.47,0.80835,1.02989,0.61407,0.99377,0.94613,0.95607,0.98371,0.79901,0.9443,0.95423,0.98337,0.65954,0.67082,0.70581,0.47709,0.89931,0.00123791,0.00123791,0.00123791
132,3708.67,0.84189,1.06081,0.60639,1.01093,0.89683,0.96247,0.93594,0.76411,0.88694,0.94716,0.91833,0.59056,0.65218,0.73812,0.4914,0.89045,0.00123461,0.00123461,0.00123461
133,3734.59,0.81405,1.00004,0.59922,0.9942,0.97794,0.95242,0.99074,0.78648,0.96833,0.94328,0.97587,0.65037,0.71498,0.71737,0.48817,0.9036,0.00123131,0.00123131,0.00123131
134,3760.77,0.76307,0.98174,0.56284,0.98347,0.9553,0.97198,0.9891,0.79672,0.95616,0.9716,0.98616,0.66374,0.62956,0.71293,0.44996,0.87572,0.00122801,0.00122801,0.00122801
135,3787.75,0.82256,1.02449,0.59296,0.99327,0.96342,0.95669,0.98547,0.80146,0.96164,0.95486,0.98475,0.64294,0.62771,0.71335,0.45796,0.88615,0.00122471,0.00122471,0.00122471
136,3815.82,0.74869,0.95047,0.59428,0.97577,0.91317,0.95618,0.97683,0.79359,0.91489,0.95802,0.97694,0.64405,0.62329,0.69207,0.46685,0.87078,0.00122141,0.00122141,0.00122141
137,3843.51,0.84757,1.03395,0.60248,1.02683,0.91143,0.9525,0.97597,0.79075,0.90976,0.95066,0.97535,0.65113,0.62354,0.71169,0.48542,0.86632,0.00121811,0.00121811,0.00121811
138,3872.09,0.8011,0.9973,0.61554,0.99191,0.95079,0.94081,0.98033,0.80405,0.95458,0.94462,0.98293,0.66745,0.62148,0.69348,0.48033,0.87007,0.00121481,0.00121481,0.00121481
139,3898.27,0.75071,0.93544,0.57294,0.97144,0.96094,0.94769,0.98265,0.80647,0.95733,0.94401,0.98132,0.66154,0.64325,0.68587,0.47841,0.87211,0.00121151,0.00121151,0.00121151
140,3924.01,0.7979,1.57078,0.67989,0.98096,0.96555,0.95203,0.98409,0.80887,0.96555,0.95203,0.98549,0.66229,0.63837,0.69384,0.49815,0.87071,0.00120821,0.00120821,0.00120821
141,3951.09,0.80305,0.92665,0.59305,0.99248,0.96192,0.92182,0.98038,0.80825,0.95816,0.91817,0.97634,0.6573,0.63585,0.70985,0.49928,0.86839,0.00120491,0.00120491,0.00120491
142,3977.89,0.79082,0.97536,0.58158,1.00734,0.96649,0.93879,0.98294,0.81355,0.96569,0.93607,0.98258,0.66029,0.63264,0.68204,0.4423,0.87473,0.00120161,0.00120161,0.00120161
143,4004.16,0.7449,0.96169,0.54557,0.96411,0.95921,0.93763,0.98558,0.8263,0.95921,0.93763,0.98683,0.67283,0.60002,0.67312,0.45095,0.86897,0.00119831,0.00119831,0.00119831
144,4030.36,0.8131,1.02975,0.65033,0.98827,0.97064,0.96018,0.98925,0.81738,0.96687,0.9565,0.98591,0.67055,0.63296,0.69088,0.45646,0.87347,0.00119501,0.00119501,0.00119501
145,4057.12,0.81103,0.94865,0.58039,0.99919,0.97393,0.95494,0.98867,0.81253,0.96847,0.94943,0.98454,0.66272,0.60909,0.69135,0.43624,0.86491,0.0011917,0.0011917,0.0011917
146,4083.96,0.79616,0.98474,0.59218,0.98316,0.9563,0.96041,0.98692,0.8055,0.95112,0.95423,0.98007,0.65858,0.61828,0.70665,0.45788,0.86677,0.0011884,0.0011884,0.0011884
147,4111.37,0.73807,0.9327,0.54955,0.98475,0.96573,0.94534,0.98545,0.82884,0.95643,0.95796,0.98717,0.68784,0.60076,0.66164,0.42914,0.85851,0.0011851,0.0011851,0.0011851
148,4142.9,0.72993,0.88005,0.66244,0.93851,0.97518,0.96973,0.99077,0.82509,0.97518,0.96973,0.9916,0.66978,0.58167,0.68158,0.42602,0.85447,0.0011818,0.0011818,0.0011818
149,4169.3,0.73656,0.955,0.56182,0.96136,0.9674,0.98266,0.99127,0.83202,0.96384,0.97898,0.99025,0.68033,0.57343,0.66516,0.40598,0.84922,0.0011785,0.0011785,0.0011785
150,4197.02,0.77177,0.95172,0.54627,0.96791,0.97011,0.95469,0.98838,0.81154,0.96832,0.95285,0.98832,0.66077,0.60677,0.68694,0.4516,0.85972,0.0011752,0.0011752,0.0011752
151,4223.83,0.73714,0.91227,0.5364,0.96285,0.98313,0.94179,0.9863,0.80452,0.98313,0.94179,0.98409,0.6546,0.60447,0.70529,0.45091,0.85636,0.0011719,0.0011719,0.0011719
152,4248.96,0.76786,0.95567,0.56601,0.97846,0.97744,0.97443,0.99112,0.82793,0.97192,0.96894,0.98488,0.65671,0.61342,0.71264,0.42338,0.85983,0.0011686,0.0011686,0.0011686
153,4274.59,0.71939,0.91953,0.71354,0.92829,0.97067,0.97204,0.98892,0.82087,0.97067,0.97204,0.98993,0.65999,0.60268,0.68713,0.41917,0.86559,0.0011653,0.0011653,0.0011653
154,4301.41,0.75057,0.95551,0.55697,0.95223,0.95833,0.96746,0.98702,0.82091,0.96408,0.9671,0.98765,0.66768,0.60676,0.68149,0.43188,0.86019,0.001162,0.001162,0.001162
155,4336.66,0.71564,0.94582,0.52206,0.9509,0.98518,0.97256,0.99208,0.83692,0.98332,0.97072,0.99196,0.68513,0.56607,0.66671,0.4099,0.8463,0.0011587,0.0011587,0.0011587
156,4363.05,0.72686,0.94447,0.5361,0.95155,0.95866,0.97091,0.98926,0.82738,0.95692,0.96907,0.98919,0.67275,0.57547,0.66466,0.42629,0.84284,0.0011554,0.0011554,0.0011554
157,4388.76,0.70773,0.91171,0.54136,0.94983,0.9511,0.96262,0.98225,0.81786,0.96196,0.95101,0.98258,0.65997,0.59762,0.69197,0.45145,0.84827,0.0011521,0.0011521,0.0011521
158,4415.9,0.76593,0.997,0.55248,0.96907,0.9526,0.97437,0.98802,0.81927,0.947,0.96888,0.98787,0.65653,0.58795,0.70209,0.42957,0.85243,0.0011488,0.0011488,0.0011488
159,4441.77,0.72547,0.92637,0.53044,0.95644,0.97459,0.96523,0.98923,0.82594,0.97272,0.96339,0.98911,0.67717,0.5964,0.66648,0.44202,0.85565,0.0011455,0.0011455,0.0011455
160,4468.09,0.72455,0.91914,0.52778,0.95876,0.97618,0.97238,0.99113,0.83464,0.97438,0.97054,0.99049,0.67837,0.5916,0.67113,0.426,0.84236,0.0011422,0.0011422,0.0011422
161,4496.32,0.69435,0.91131,0.51379,0.94234,0.9833,0.95561,0.9911,0.8396,0.98142,0.95377,0.99093,0.70395,0.58214,0.64296,0.42358,0.84677,0.00113889,0.00113889,0.00113889
162,4523.13,0.70055,1.00306,0.56033,0.94187,0.97434,0.95419,0.98954,0.82302,0.97059,0.95066,0.9886,0.67436,0.58581,0.67892,0.42073,0.84704,0.00113559,0.00113559,0.00113559
163,4549.67,0.70025,0.95957,0.51986,0.94286,0.95954,0.96336,0.98757,0.8163,0.96345,0.96683,0.98915,0.67294,0.61537,0.70107,0.41311,0.85714,0.00113229,0.00113229,0.00113229
164,4576.49,0.71824,0.93421,0.51098,0.9433,0.97094,0.97461,0.99204,0.83417,0.97094,0.97461,0.99204,0.67882,0.58917,0.68065,0.39616,0.84284,0.00112899,0.00112899,0.00112899
165,4603.64,0.71451,0.98966,0.5547,0.95605,0.95843,0.9798,0.98674,0.82862,0.95664,0.97796,0.98654,0.69313,0.58534,0.66464,0.40497,0.84191,0.00112569,0.00112569,0.00112569
166,4631.1,0.72928,0.90929,0.52366,0.9398,0.96737,0.97603,0.99167,0.83979,0.96737,0.97603,0.99167,0.69095,0.54734,0.6585,0.39945,0.83912,0.00112239,0.00112239,0.00112239
167,4658.28,0.75128,1.02417,0.59827,0.98081,0.97162,0.97479,0.99234,0.83786,0.96979,0.97296,0.9924,0.68665,0.55387,0.66231,0.40049,0.83114,0.00111909,0.00111909,0.00111909
168,4684.85,0.72728,0.98385,0.53172,0.9619,0.97577,0.9744,0.99361,0.84522,0.97577,0.9744,0.99361,0.70147,0.56274,0.64663,0.38074,0.83264,0.00111579,0.00111579,0.00111579
169,4710.61,0.70198,0.94316,0.52256,0.94995,0.97127,0.96894,0.99173,0.83255,0.97127,0.96894,0.99173,0.67862,0.57597,0.66222,0.3967,0.83834,0.00111249,0.00111249,0.00111249
170,4738.15,0.70393,0.87586,0.50831,0.95147,0.95568,0.98266,0.99124,0.82972,0.95037,0.97717,0.98942,0.67995,0.5709,0.68309,0.41571,0.83998,0.00110919,0.00110919,0.00110919
171,4765.26,0.663,0.90103,0.51037,0.93217,0.96284,0.98978,0.99287,0.84459,0.95928,0.98613,0.9909,0.6978,0.55283,0.64513,0.38743,0.82679,0.00110589,0.00110589,0.00110589
172,4792.45,0.68929,0.9025,0.55937,0.93468,0.96757,0.97621,0.99246,0.85264,0.96757,0.97621,0.99246,0.69592,0.53983,0.63594,0.39631,0.82794,0.00110259,0.00110259,0.00110259
173,4818.77,0.64584,0.8621,0.48792,0.88212,0.97569,0.98199,0.99201,0.847,0.97456,0.97866,0.99232,0.69807,0.53633,0.65854,0.37483,0.81887,0.00109929,0.00109929,0.00109929
174,4844.89,0.74091,0.88376,0.50938,0.94105,0.97129,0.96585,0.9924,0.84596,0.97129,0.96585,0.9924,0.69467,0.53171,0.65488,0.40116,0.81819,0.00109599,0.00109599,0.00109599
175,4871.37,0.67644,0.87063,0.50062,0.93045,0.96835,0.93774,0.98605,0.82604,0.96835,0.93774,0.98284,0.66605,0.57287,0.68708,0.4341,0.83781,0.00109269,0.00109269,0.00109269
176,4897.58,0.73146,0.97576,0.54165,0.95893,0.9743,0.95862,0.99031,0.84038,0.9743,0.95862,0.98955,0.68279,0.54694,0.65289,0.42105,0.82553,0.00108938,0.00108938,0.00108938
177,4924.38,0.69163,0.91038,0.50846,0.93399,0.98734,0.96493,0.99308,0.83939,0.9855,0.96309,0.99282,0.69056,0.55371,0.65154,0.41164,0.82756,0.00108608,0.00108608,0.00108608
178,4950.57,0.7495,0.88161,0.52229,0.9554,0.96919,0.979,0.99161,0.83816,0.96919,0.979,0.99161,0.68887,0.58489,0.632,0.40919,0.83131,0.00108278,0.00108278,0.00108278
179,4978.4,0.70197,0.87961,0.50349,0.95837,0.97287,0.98086,0.9912,0.84222,0.97287,0.98086,0.9912,0.70196,0.59392,0.62648,0.39633,0.82741,0.00107948,0.00107948,0.00107948
180,5004.34,0.71544,0.94705,0.51068,0.93798,0.97987,0.98359,0.99332,0.84474,0.97987,0.98359,0.99332,0.70142,0.57849,0.63312,0.39461,0.83224,0.00107618,0.00107618,0.00107618
181,5032.02,0.69711,0.90313,0.50593,0.94381,0.95456,0.98513,0.99145,0.85305,0.95456,0.98513,0.99145,0.70138,0.5325,0.63654,0.39173,0.81907,0.00107288,0.00107288,0.00107288
182,5058.71,0.69675,0.96751,0.51834,0.94511,0.96858,0.98721,0.99315,0.8533,0.96323,0.9817,0.98727,0.68656,0.53383,0.6309,0.37881,0.81981,0.00106958,0.00106958,0.00106958
183,5084.85,0.71144,0.94272,0.50187,0.96291,0.97819,0.98787,0.99421,0.85191,0.97819,0.98787,0.99421,0.69239,0.5448,0.62987,0.37913,0.83118,0.00106628,0.00106628,0.00106628
184,5113.01,0.75806,0.96762,0.53593,0.97714,0.98533,0.97727,0.99285,0.85584,0.98169,0.97362,0.99128,0.70518,0.53693,0.61348,0.39423,0.8239,0.00106298,0.00106298,0.00106298
185,5138.63,0.67305,0.84255,0.47961,0.92646,0.97596,0.96348,0.99145,0.85155,0.97596,0.96348,0.99145,0.6942,0.54147,0.63867,0.38908,0.83027,0.00105968,0.00105968,0.00105968
186,5164.68,0.67476,0.86625,0.4812,0.94295,0.99127,0.96337,0.99363,0.83721,0.99127,0.96337,0.99363,0.68969,0.54333,0.63878,0.39649,0.83424,0.00105638,0.00105638,0.00105638
187,5192.33,0.72253,0.92857,0.59956,0.95541,0.96931,0.9839,0.9927,0.85411,0.96204,0.9766,0.98668,0.69708,0.52798,0.63471,0.39175,0.82801,0.00105308,0.00105308,0.00105308
188,5218.99,0.68204,0.89739,0.50535,0.93828,0.97889,0.98088,0.98987,0.84063,0.97889,0.98088,0.98987,0.69297,0.56012,0.63008,0.39497,0.84184,0.00104978,0.00104978,0.00104978
189,5245.51,0.67328,0.88507,0.47304,0.93542,0.97825,0.98703,0.99374,0.8578,0.97646,0.9852,0.99293,0.703,0.52643,0.62433,0.40021,0.81604,0.00104648,0.00104648,0.00104648
190,5271.91,0.70179,0.90633,0.52219,0.93946,0.9715,0.98172,0.99187,0.85563,0.96971,0.97989,0.99173,0.71497,0.53909,0.62467,0.38627,0.81692,0.00104318,0.00104318,0.00104318
191,5299.41,0.69725,0.9577,0.52941,0.93057,0.98271,0.97938,0.99411,0.86548,0.98271,0.97938,0.99411,0.72137,0.50414,0.61316,0.38652,0.81473,0.00103987,0.00103987,0.00103987
192,5326.85,0.64618,0.91675,0.47543,0.9305,0.97861,0.99237,0.99432,0.85503,0.9805,0.99418,0.99453,0.71111,0.49625,0.61365,0.35612,0.81233,0.00103657,0.00103657,0.00103657
193,5353.62,0.6749,0.86735,0.48829,0.93304,0.99501,0.98756,0.99454,0.84917,0.99315,0.98572,0.99431,0.71556,0.52031,0.61687,0.37284,0.81228,0.00103327,0.00103327,0.00103327
194,5380.8,0.67217,0.92997,0.54202,0.93792,0.97869,0.98461,0.99011,0.8654,0.9768,0.98277,0.98993,0.70664,0.47746,0.62183,0.37199,0.80124,0.00102997,0.00102997,0.00102997
195,5409.33,0.71668,0.96738,0.5053,0.93455,0.98903,0.97098,0.99159,0.86557,0.98903,0.97098,0.99159,0.70688,0.48872,0.61049,0.38143,0.80664,0.00102667,0.00102667,0.00102667
196,5436.2,0.66349,0.8782,0.4835,0.93304,0.97967,0.98028,0.99341,0.86682,0.97784,0.97844,0.99324,0.70092,0.48538,0.62654,0.36271,0.80829,0.00102337,0.00102337,0.00102337
197,5462.48,0.66734,0.82517,0.46218,0.93908,0.97382,0.98639,0.99061,0.87131,0.97202,0.98455,0.99037,0.70292,0.46546,0.62216,0.35254,0.8022,0.00102007,0.00102007,0.00102007
198,5488.82,0.64272,0.84026,0.4573,0.91937,0.97806,0.98721,0.99443,0.87468,0.97806,0.98721,0.99443,0.70642,0.46085,0.60135,0.34497,0.7977,0.00101677,0.00101677,0.00101677
199,5516.12,0.72407,0.85062,0.50488,0.93144,0.98819,0.97991,0.99475,0.87664,0.98819,0.97991,0.99475,0.72116,0.45837,0.58883,0.33503,0.79573,0.00101347,0.00101347,0.00101347
200,5542.77,0.6832,0.86622,0.53483,0.94095,0.99183,0.98709,0.99478,0.87297,0.98797,0.98346,0.9935,0.72431,0.49638,0.60042,0.35537,0.80393,0.00101017,0.00101017,0.00101017
201,5568.97,0.65523,0.86536,0.47145,0.91354,0.99107,0.9937,0.99482,0.87384,0.99107,0.9937,0.99482,0.71694,0.48209,0.59596,0.3379,0.80243,0.00100687,0.00100687,0.00100687
202,5595.95,0.63921,0.88404,0.47236,0.91445,0.9819,0.98892,0.9945,0.87658,0.9819,0.98892,0.9945,0.72368,0.46863,0.58932,0.34592,0.79789,0.00100357,0.00100357,0.00100357
203,5623.61,0.68719,0.87537,0.46406,0.94621,0.99267,0.99183,0.99345,0.87872,0.98901,0.98818,0.99289,0.71979,0.47066,0.58191,0.33787,0.80091,0.00100027,0.00100027,0.00100027
204,5650.56,0.62861,0.86197,0.4858,0.92093,0.97717,0.98356,0.99226,0.87404,0.97786,0.98356,0.99203,0.71742,0.46908,0.59105,0.33323,0.80158,0.000996966,0.000996966,0.000996966
205,5678.29,0.6132,0.81646,0.45104,0.87733,0.97431,0.98535,0.99068,0.86923,0.97431,0.98535,0.9921,0.71912,0.47892,0.59002,0.34561,0.81295,0.000993665,0.000993665,0.000993665
206,5704.55,0.66797,0.81646,0.47888,0.93743,0.98494,0.99084,0.99126,0.86198,0.98494,0.99084,0.99126,0.72631,0.47886,0.57121,0.35612,0.80721,0.000990365,0.000990365,0.000990365
207,5731.77,0.69107,0.85335,0.46551,0.9321,0.97994,0.99746,0.9945,0.86932,0.97994,0.99746,0.9945,0.71084,0.47438,0.59482,0.34407,0.81311,0.000987064,0.000987064,0.000987064
208,5758.63,0.68947,0.89596,0.47803,0.94636,0.98387,0.97072,0.99348,0.85815,0.98569,0.97253,0.99386,0.69906,0.50376,0.60971,0.37146,0.80693,0.000983763,0.000983763,0.000983763
209,5785.44,0.60991,0.82736,0.43658,0.91061,0.98824,0.98546,0.99469,0.86989,0.98267,0.9802,0.99386,0.71885,0.4742,0.58851,0.35833,0.79752,0.000980463,0.000980463,0.000980463
210,5812.67,0.63686,0.85685,0.4489,0.91817,0.97266,0.98053,0.99189,0.87911,0.96722,0.97505,0.98937,0.71349,0.48422,0.60312,0.34908,0.79511,0.000977162,0.000977162,0.000977162
211,5838.65,0.60864,0.78937,0.42494,0.87712,0.98324,0.98959,0.99384,0.87907,0.97767,0.98411,0.99163,0.72212,0.46661,0.60525,0.34449,0.78816,0.000973861,0.000973861,0.000973861
212,5864.88,0.60513,0.8392,0.42051,0.89365,0.98677,0.9927,0.9941,0.88368,0.98311,0.98905,0.99056,0.71451,0.47811,0.59383,0.32572,0.79012,0.000970561,0.000970561,0.000970561
213,5891.55,0.65446,0.86237,0.46069,0.93163,0.99143,0.9927,0.99487,0.87951,0.99143,0.9927,0.99487,0.73434,0.50247,0.5749,0.3249,0.79648,0.00096726,0.00096726,0.00096726
214,5921.46,0.61761,0.84646,0.45388,0.9136,0.97768,0.99382,0.99415,0.87282,0.97768,0.99382,0.99415,0.72835,0.49455,0.59667,0.3414,0.80409,0.000963959,0.000963959,0.000963959
215,5948.86,0.70132,0.90898,0.5188,0.94569,0.99234,0.97198,0.99385,0.86767,0.99234,0.97198,0.99385,0.70902,0.52261,0.61411,0.36844,0.81387,0.000960659,0.000960659,0.000960659
216,5976.15,0.59332,0.79871,0.46411,0.86504,0.98419,0.97819,0.99422,0.88093,0.98419,0.97819,0.99422,0.72436,0.46632,0.5767,0.34919,0.80044,0.000957358,0.000957358,0.000957358
217,6002.82,0.61272,0.86194,0.4661,0.90834,0.9775,0.99374,0.993,0.87344,0.9775,0.99374,0.993,0.71163,0.48701,0.58247,0.35484,0.80628,0.000954057,0.000954057,0.000954057
218,6028.98,0.63807,0.87972,0.47643,0.92072,0.98324,0.99635,0.99449,0.88075,0.98142,0.99451,0.99447,0.73024,0.50007,0.58861,0.34727,0.80648,0.000950757,0.000950757,0.000950757
219,6056.68,0.66361,0.83425,0.48503,0.94251,0.99016,0.98663,0.99471,0.88054,0.98824,0.98489,0.99465,0.72725,0.47881,0.60445,0.33274,0.79785,0.000947456,0.000947456,0.000947456
220,6083.57,0.61364,0.85442,0.46214,0.91252,0.98997,0.9927,0.99485,0.88619,0.98997,0.9927,0.99485,0.74027,0.44473,0.56669,0.32207,0.78741,0.000944155,0.000944155,0.000944155
221,6110.11,0.62577,0.80581,0.4386,0.91818,0.98688,0.99777,0.99489,0.88897,0.98688,0.99777,0.99489,0.74459,0.44244,0.57379,0.31977,0.78457,0.000940855,0.000940855,0.000940855
222,6139.46,0.59352,0.78803,0.43268,0.90886,0.98726,0.99343,0.99478,0.8947,0.98726,0.99343,0.99478,0.73915,0.45563,0.57001,0.32311,0.78972,0.000937554,0.000937554,0.000937554
223,6166.89,0.65175,0.85801,0.46203,0.92452,0.99634,0.97677,0.99473,0.88829,0.99634,0.97677,0.99473,0.73065,0.47091,0.57869,0.36137,0.78894,0.000934253,0.000934253,0.000934253
224,6194.64,0.62262,0.889,0.45347,0.9268,0.98872,0.98839,0.99475,0.88562,0.98872,0.98839,0.99475,0.74141,0.46051,0.5719,0.33493,0.79011,0.000930953,0.000930953,0.000930953
225,6221.16,0.64007,0.8337,0.43721,0.91469,0.99257,0.97986,0.99459,0.87486,0.99257,0.97986,0.99459,0.7256,0.47784,0.58317,0.33451,0.80449,0.000927652,0.000927652,0.000927652
226,6247.53,0.63976,0.94661,0.46719,0.92424,0.99702,0.98572,0.99486,0.88798,0.99516,0.98388,0.99452,0.7276,0.47424,0.59781,0.34396,0.79759,0.000924352,0.000924352,0.000924352
227,6273.97,0.60685,0.8361,0.44038,0.90315,0.99408,0.98992,0.99489,0.89895,0.99222,0.98808,0.9946,0.73866,0.46453,0.56721,0.34798,0.79366,0.000921051,0.000921051,0.000921051
228,6300.55,0.59521,0.82197,0.43948,0.90502,0.98706,0.99265,0.99484,0.89223,0.98706,0.99265,0.99484,0.72829,0.44401,0.57522,0.35424,0.78723,0.00091775,0.00091775,0.00091775
229,6328.79,0.59567,0.86215,0.45921,0.89661,0.99258,0.96264,0.99363,0.89499,0.99258,0.96264,0.99363,0.7395,0.45169,0.57691,0.39714,0.78226,0.00091445,0.00091445,0.00091445
230,6355.61,0.61493,0.75849,0.43875,0.9154,0.99412,0.99508,0.99496,0.89397,0.99412,0.99508,0.99496,0.74349,0.44047,0.56299,0.32711,0.77796,0.000911149,0.000911149,0.000911149
231,6382.16,0.64265,0.79666,0.43712,0.96084,0.9927,0.99657,0.995,0.89585,0.99088,0.99473,0.99493,0.74748,0.44272,0.5492,0.31431,0.78096,0.000907848,0.000907848,0.000907848
232,6410.28,0.60777,0.8117,0.44803,0.92112,0.99779,0.9931,0.99498,0.89068,0.99779,0.9931,0.99498,0.72821,0.44109,0.55923,0.32724,0.78288,0.000904548,0.000904548,0.000904548
233,6436.9,0.62299,0.81731,0.4438,0.91658,1,0.99247,0.995,0.89189,1,0.99247,0.995,0.73991,0.44071,0.56039,0.31368,0.77818,0.000901247,0.000901247,0.000901247
234,6463.4,0.65339,0.77463,0.42557,0.95009,0.99611,1,0.99498,0.8953,0.99611,1,0.99498,0.74352,0.45653,0.5577,0.30922,0.78082,0.000897946,0.000897946,0.000897946
235,6490.96,0.60162,0.80418,0.47383,0.90253,0.99207,0.99632,0.99489,0.8952,0.99207,0.99632,0.99489,0.74197,0.47313,0.55059,0.32503,0.78869,0.000894646,0.000894646,0.000894646
236,6518.23,0.5546,0.75987,0.61293,0.8576,0.98446,0.99967,0.99478,0.8962,0.98446,0.99967,0.99478,0.74607,0.45469,0.55552,0.32263,0.78641,0.000891345,0.000891345,0.000891345
237,6545.23,0.56731,0.81868,0.40648,0.89511,0.99879,0.98351,0.99487,0.89749,0.99879,0.98351,0.99487,0.74948,0.44315,0.55083,0.32388,0.78731,0.000888044,0.000888044,0.000888044
238,6573.53,0.78632,0.83748,0.58987,1.1288,0.99524,0.98997,0.99496,0.89666,0.99524,0.98997,0.99496,0.75534,0.42598,0.54322,0.31834,0.78033,0.000884744,0.000884744,0.000884744
239,6599.97,0.55761,0.78444,0.41382,0.85153,0.98701,0.99632,0.99471,0.8824,0.98701,0.99632,0.99471,0.75142,0.44987,0.55435,0.32098,0.78461,0.000881443,0.000881443,0.000881443
240,6626.78,0.60004,0.80855,0.41368,0.88966,0.98724,0.99252,0.99397,0.87863,0.98724,0.99252,0.99397,0.73299,0.44601,0.56117,0.32128,0.78981,0.000878142,0.000878142,0.000878142
241,6653.05,0.61767,0.79378,0.42348,0.89326,0.98919,0.99879,0.99455,0.87887,0.98919,0.99879,0.99455,0.74613,0.46682,0.55421,0.31793,0.78848,0.000874842,0.000874842,0.000874842
242,6681.31,0.59168,0.77036,0.41203,0.90304,0.99635,0.99383,0.99494,0.89876,0.99635,0.99383,0.99494,0.7399,0.41786,0.55972,0.30071,0.77723,0.000871541,0.000871541,0.000871541
243,6708.96,0.6129,0.8497,0.42594,0.9264,0.9981,0.9953,0.995,0.90008,0.99627,0.99346,0.9946,0.74566,0.42856,0.55989,0.30267,0.77874,0.00086824,0.00086824,0.00086824
244,6735.6,0.58051,0.82392,0.48007,0.91004,0.98975,0.99844,0.99484,0.90062,0.98975,0.99844,0.99484,0.74977,0.42649,0.53791,0.31688,0.77309,0.00086494,0.00086494,0.00086494
245,6762.1,0.62545,0.8428,0.42934,0.91643,0.98893,0.99441,0.99391,0.8993,0.98893,0.99441,0.99391,0.74297,0.42647,0.55116,0.30832,0.77244,0.000861639,0.000861639,0.000861639
246,6789.95,0.57289,0.7656,0.39883,0.89299,0.99914,0.99797,0.995,0.90448,0.99914,0.99797,0.995,0.74198,0.43231,0.54787,0.30561,0.77568,0.000858338,0.000858338,0.000858338
247,6816.96,0.55819,0.77082,0.40854,0.88122,0.99152,0.99707,0.99482,0.9069,0.99152,0.99707,0.99482,0.74898,0.40597,0.53239,0.30048,0.77091,0.000855038,0.000855038,0.000855038
248,6843.24,0.58295,0.73898,0.40638,0.88101,0.99365,1,0.995,0.91081,0.99365,1,0.995,0.75428,0.41035,0.52776,0.30889,0.7728,0.000851737,0.000851737,0.000851737
249,6869.5,0.56563,0.77968,0.40496,0.88477,0.99689,1,0.99498,0.90911,0.99689,1,0.99498,0.75452,0.4044,0.52339,0.29956,0.76286,0.000848436,0.000848436,0.000848436
250,6896.69,0.60708,0.86103,0.41374,0.90623,0.9972,1,0.995,0.90403,0.9972,1,0.995,0.75328,0.42102,0.53314,0.29525,0.76702,0.000845136,0.000845136,0.000845136
251,6924.49,0.56419,0.83593,0.41006,0.89098,0.99811,0.99103,0.99496,0.90662,0.99811,0.99103,0.99496,0.75397,0.4018,0.54272,0.3076,0.76462,0.000841835,0.000841835,0.000841835
252,6950.91,0.61215,0.81137,0.44536,0.93657,0.99723,0.99632,0.995,0.91551,0.99723,0.99632,0.995,0.76245,0.39654,0.53791,0.28899,0.76549,0.000838534,0.000838534,0.000838534
253,6978.25,0.58617,0.91912,0.40905,0.89579,0.9776,0.99081,0.99368,0.91076,0.9776,0.99081,0.99368,0.77113,0.40016,0.52239,0.29807,0.76482,0.000835234,0.000835234,0.000835234
254,7004.48,0.55697,0.8134,0.41395,0.87449,0.98011,0.97591,0.99328,0.90309,0.98011,0.97591,0.99328,0.75212,0.45308,0.5489,0.32595,0.77231,0.000831933,0.000831933,0.000831933
255,7031.11,0.60048,0.85209,0.41477,0.90721,0.98869,1,0.99493,0.90392,0.98869,1,0.99493,0.75656,0.41864,0.54481,0.30224,0.76667,0.000828632,0.000828632,0.000828632
